Options:
Model:                           Discrete: Dependent
Tree File Name:                  55Nepenthes1000trees_nexus.tre
Data File Name:                  LL1=0_Wax1=2.txt
Log File Name:                   LL1=0_Wax1=2.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3341436901
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   LL1=0_Wax1=2.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           None
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,100.00) 
Tree Information
     Trees:                      1000
     Taxa:                       55
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	RJRates - Mean	
914000	-49.474751	807	1	1	'0 0 0 Z 0 0 0 0 	D	0.044392	0.044392	0.044392	0.000000	0.044392	0.044392	0.044392	0.044392	0.527201	0.060943	0.248771	0.163085	33.275520	
915000	-54.728100	997	1	3	'0 0 Z 0 Z 0 Z 0 	D	0.080851	0.080851	0.000000	0.080851	0.000000	0.080851	0.000000	0.080851	1.000000	0.000000	0.000000	0.000000	25.149696	
916000	-50.606018	946	1	3	'0 0 Z 0 Z 0 0 Z 	D	0.045330	0.045330	0.000000	0.045330	0.000000	0.045330	0.045330	0.000000	1.000000	0.000000	0.000000	0.000000	0.191150	
917000	-50.753368	915	1	3	'0 0 Z 0 Z 0 0 Z 	D	0.038857	0.038857	0.000000	0.038857	0.000000	0.038857	0.038857	0.000000	1.000000	0.000000	0.000000	0.000000	3.290383	
918000	-49.552135	264	1	1	'0 0 Z 0 0 0 0 0 	D	0.037466	0.037466	0.000000	0.037466	0.037466	0.037466	0.037466	0.037466	0.770729	0.004879	0.177032	0.047359	0.401898	
919000	-48.681339	731	1	3	'0 0 0 Z 0 0 Z Z 	D	0.048676	0.048676	0.048676	0.000000	0.048676	0.048676	0.000000	0.000000	0.533105	0.077017	0.389879	0.000000	13.312058	
920000	-49.040774	495	1	3	'0 0 0 Z 0 0 Z Z 	D	0.036415	0.036415	0.036415	0.000000	0.036415	0.036415	0.000000	0.000000	0.605237	0.047571	0.347192	0.000000	0.247476	
921000	-49.159646	40	1	2	'0 0 0 0 0 Z 0 Z 	D	0.038641	0.038641	0.038641	0.038641	0.038641	0.000000	0.038641	0.000000	0.277823	0.517494	0.010391	0.194291	0.875746	
922000	-55.307547	983	1	4	'0 Z 0 0 0 Z Z Z 	D	0.226429	0.000000	0.226429	0.226429	0.226429	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	10.147208	
923000	-50.979382	502	1	1	'0 0 0 0 0 0 Z 0 	D	0.029490	0.029490	0.029490	0.029490	0.029490	0.029490	0.000000	0.029490	0.408169	0.379555	0.170019	0.042258	0.517433	
924000	-50.366402	812	1	2	'0 0 Z 0 Z 0 0 0 	D	0.039108	0.039108	0.000000	0.039108	0.000000	0.039108	0.039108	0.039108	1.000000	0.000000	0.000000	0.000000	1.643771	
925000	-50.418697	818	1	3	'0 0 Z 0 Z 0 0 Z 	D	0.060201	0.060201	0.000000	0.060201	0.000000	0.060201	0.060201	0.000000	1.000000	0.000000	0.000000	0.000000	0.067282	
926000	-50.225574	982	1	0	'0 0 0 0 0 0 0 0 	I	0.068357	0.068357	0.068357	0.068357	0.068357	0.068357	0.068357	0.068357	0.415977	0.273541	0.187310	0.123172	10.694944	
927000	-50.038901	128	1	0	'0 0 0 0 0 0 0 0 	I	0.029535	0.029535	0.029535	0.029535	0.029535	0.029535	0.029535	0.029535	0.403388	0.349078	0.132700	0.114834	0.733915	
928000	-50.618789	298	1	3	'0 0 0 Z 0 0 Z Z 	D	0.057130	0.057130	0.057130	0.000000	0.057130	0.057130	0.000000	0.000000	0.424968	0.079380	0.495653	0.000000	0.759505	
929000	-49.264169	685	1	2	'0 0 0 0 0 0 Z Z 	D	0.084243	0.084243	0.084243	0.084243	0.084243	0.084243	0.000000	0.000000	0.418059	0.341864	0.240076	0.000000	3.989083	
930000	-50.252449	311	1	2	'0 0 Z Z 0 0 0 0 	D	0.047221	0.047221	0.000000	0.000000	0.047221	0.047221	0.047221	0.047221	0.582889	0.000000	0.349896	0.067215	1.067703	
931000	-49.385989	966	1	3	'0 0 0 0 0 Z Z Z 	D	0.062980	0.062980	0.062980	0.062980	0.062980	0.000000	0.000000	0.000000	0.394661	0.578974	0.026364	0.000000	1.912385	
932000	-52.873005	59	1	1	'0 0 0 0 Z 0 0 0 	D	0.023869	0.023869	0.023869	0.023869	0.000000	0.023869	0.023869	0.023869	0.565347	0.372969	0.000623	0.061062	2.752259	
933000	-50.468473	266	1	4	'0 0 Z 0 0 Z Z Z 	D	0.051208	0.051208	0.000000	0.051208	0.051208	0.000000	0.000000	0.000000	0.934667	0.000000	0.065333	0.000000	6.987822	
934000	-50.210707	2	1	4	'0 0 Z 0 0 Z Z Z 	D	0.048809	0.048809	0.000000	0.048809	0.048809	0.000000	0.000000	0.000000	0.986177	0.000000	0.013823	0.000000	0.064669	
935000	-50.273836	715	1	3	'0 0 0 0 0 Z Z Z 	D	0.054935	0.054935	0.054935	0.054935	0.054935	0.000000	0.000000	0.000000	0.442746	0.537591	0.019663	0.000000	4.919553	
936000	-49.611905	234	1	1	'0 0 0 0 0 0 Z 0 	D	0.050781	0.050781	0.050781	0.050781	0.050781	0.050781	0.000000	0.050781	0.480328	0.300408	0.178780	0.040484	1.132372	
937000	-49.300377	337	1	2	'0 0 Z Z 0 0 0 0 	D	0.033786	0.033786	0.000000	0.000000	0.033786	0.033786	0.033786	0.033786	0.531713	0.000000	0.376543	0.091743	0.641152	
938000	-50.536019	904	1	2	'0 0 0 0 0 0 Z Z 	D	0.062370	0.062370	0.062370	0.062370	0.062370	0.062370	0.000000	0.000000	0.553485	0.324059	0.122456	0.000000	5.363245	
939000	-50.610239	900	1	3	'0 0 Z Z 0 0 Z 0 	D	0.041742	0.041742	0.000000	0.000000	0.041742	0.041742	0.000000	0.041742	0.436175	0.000000	0.427674	0.136152	0.567012	
940000	-48.689719	522	1	3	'0 0 0 Z 0 0 Z Z 	D	0.067651	0.067651	0.067651	0.000000	0.067651	0.067651	0.000000	0.000000	0.518935	0.102239	0.378826	0.000000	0.121045	
941000	-49.651081	426	1	3	'0 0 0 Z 0 0 Z Z 	D	0.074143	0.074143	0.074143	0.000000	0.074143	0.074143	0.000000	0.000000	0.452866	0.088594	0.458540	0.000000	0.099774	
942000	-49.916530	583	1	2	'0 0 0 0 0 Z 0 Z 	D	0.039034	0.039034	0.039034	0.039034	0.039034	0.000000	0.039034	0.000000	0.291356	0.513061	0.010525	0.185058	1.144691	
943000	-51.311152	58	1	0	'0 0 0 0 0 0 0 0 	I	0.037970	0.037970	0.037970	0.037970	0.037970	0.037970	0.037970	0.037970	0.394673	0.274333	0.195267	0.135728	0.092028	
944000	-51.440863	7	1	3	'0 0 0 0 0 Z Z Z 	D	0.067702	0.067702	0.067702	0.067702	0.067702	0.000000	0.000000	0.000000	0.443409	0.521004	0.035587	0.000000	6.811462	
945000	-50.529719	998	1	2	'0 0 0 0 0 0 Z Z 	D	0.056928	0.056928	0.056928	0.056928	0.056928	0.056928	0.000000	0.000000	0.439187	0.326708	0.234105	0.000000	6.766663	
946000	-47.758194	621	1	2	'0 0 0 0 0 0 Z Z 	D	0.039032	0.039032	0.039032	0.039032	0.039032	0.039032	0.000000	0.000000	0.509510	0.331634	0.158856	0.000000	0.421449	
947000	-47.687854	555	1	1	'0 0 0 0 0 0 0 Z 	D	0.043400	0.043400	0.043400	0.043400	0.043400	0.043400	0.043400	0.000000	0.398358	0.313845	0.172775	0.115021	0.161528	
948000	-56.297277	625	1	1	'0 Z 0 0 0 0 0 0 	D	0.368721	0.000000	0.368721	0.368721	0.368721	0.368721	0.368721	0.368721	0.247689	0.250110	0.250408	0.251792	2.823682	
949000	-53.299646	360	2	2	'0 Z 1 0 1 0 Z 1 	D	2.942553	0.000000	6.291994	2.942553	6.291994	2.942553	0.000000	6.291994	0.250000	0.250000	0.250000	0.250000	6.363054	
950000	-50.719780	185	3	1	'2 0 1 Z 1 2 2 1 	D	7.843890	3.997024	22.397992	0.000000	22.397992	7.843890	7.843890	22.397992	0.250000	0.250000	0.250000	0.250000	10.261288	
951000	-50.627032	819	2	1	'1 1 0 1 0 1 Z 0 	D	0.702584	0.702584	3.654825	0.702584	3.654825	0.702584	0.000000	3.654825	0.250000	0.250000	0.250000	0.250000	14.667770	
952000	-50.722213	953	2	1	'1 1 0 Z 0 1 1 0 	D	6.514300	6.514300	26.294806	0.000000	26.294806	6.514300	6.514300	26.294806	0.250000	0.250000	0.250000	0.250000	28.290757	
953000	-50.933467	821	2	2	'1 1 0 Z 0 1 Z 0 	D	1.863311	1.863311	9.683265	0.000000	9.683265	1.863311	0.000000	9.683265	0.250000	0.250000	0.250000	0.250000	7.162507	
954000	-48.793709	40	1	1	'0 0 0 Z 0 0 0 0 	D	0.051889	0.051889	0.051889	0.000000	0.051889	0.051889	0.051889	0.051889	0.385055	0.074681	0.290727	0.249538	0.693846	
955000	-51.940415	301	1	3	'0 0 Z Z Z 0 0 0 	D	0.044899	0.044899	0.000000	0.000000	0.000000	0.044899	0.044899	0.044899	1.000000	0.000000	0.000000	0.000000	0.350122	
956000	-49.711382	860	1	0	'0 0 0 0 0 0 0 0 	I	0.062186	0.062186	0.062186	0.062186	0.062186	0.062186	0.062186	0.062186	0.467207	0.286150	0.152960	0.093683	1.533700	
957000	-48.847484	932	1	3	'0 0 0 Z 0 0 Z Z 	D	0.056345	0.056345	0.056345	0.000000	0.056345	0.056345	0.000000	0.000000	0.487475	0.111773	0.400752	0.000000	0.035499	
958000	-49.562689	742	1	1	'0 0 0 0 0 0 Z 0 	D	0.066767	0.066767	0.066767	0.066767	0.066767	0.066767	0.000000	0.066767	0.400034	0.285413	0.227429	0.087124	12.192988	
959000	-49.147502	872	1	2	'0 0 Z Z 0 0 0 0 	D	0.069602	0.069602	0.000000	0.000000	0.069602	0.069602	0.069602	0.069602	0.450057	0.000000	0.431459	0.118484	15.923579	
960000	-49.564774	742	1	2	'0 0 0 Z 0 0 Z 0 	D	0.071110	0.071110	0.071110	0.000000	0.071110	0.071110	0.000000	0.071110	0.371899	0.097776	0.369406	0.160920	21.447280	
961000	-50.916456	396	1	1	'0 0 0 Z 0 0 0 0 	D	0.059648	0.059648	0.059648	0.000000	0.059648	0.059648	0.059648	0.059648	0.466246	0.067588	0.292831	0.173335	4.082080	
962000	-50.863245	913	1	1	'0 0 0 Z 0 0 0 0 	D	0.076214	0.076214	0.076214	0.000000	0.076214	0.076214	0.076214	0.076214	0.303672	0.141357	0.313306	0.241665	2.054765	
963000	-51.257825	381	1	3	'0 0 0 Z 0 0 Z Z 	D	0.041725	0.041725	0.041725	0.000000	0.041725	0.041725	0.000000	0.000000	0.499628	0.045748	0.454625	0.000000	7.127469	
964000	-49.282914	327	1	0	'0 0 0 0 0 0 0 0 	I	0.028907	0.028907	0.028907	0.028907	0.028907	0.028907	0.028907	0.028907	0.480935	0.321124	0.118691	0.079251	0.036698	
965000	-50.393874	752	1	4	'0 0 Z 0 0 Z Z Z 	D	0.029859	0.029859	0.000000	0.029859	0.029859	0.000000	0.000000	0.000000	0.979403	0.000000	0.020597	0.000000	1.847129	
966000	-48.829782	614	1	3	'0 0 0 0 0 Z Z Z 	D	0.033529	0.033529	0.033529	0.033529	0.033529	0.000000	0.000000	0.000000	0.406389	0.583492	0.010119	0.000000	2.169031	
967000	-49.084623	978	1	1	'0 0 0 0 0 0 Z 0 	D	0.031793	0.031793	0.031793	0.031793	0.031793	0.031793	0.000000	0.031793	0.454198	0.344140	0.165788	0.035874	0.231231	
968000	-49.224085	479	1	4	'0 0 Z 0 0 Z Z Z 	D	0.052546	0.052546	0.000000	0.052546	0.052546	0.000000	0.000000	0.000000	0.934219	0.000000	0.065781	0.000000	1.943286	
969000	-51.304077	192	1	3	'0 0 Z 0 Z 0 0 Z 	D	0.081582	0.081582	0.000000	0.081582	0.000000	0.081582	0.081582	0.000000	1.000000	0.000000	0.000000	0.000000	0.915839	
970000	-51.151316	778	1	1	'0 0 0 0 Z 0 0 0 	D	0.060107	0.060107	0.060107	0.060107	0.000000	0.060107	0.060107	0.060107	0.530632	0.358677	0.010062	0.100628	0.257365	
971000	-48.951094	969	1	3	'0 0 0 Z 0 0 Z Z 	D	0.057617	0.057617	0.057617	0.000000	0.057617	0.057617	0.000000	0.000000	0.492252	0.093164	0.414584	0.000000	6.625184	
972000	-55.113101	971	1	4	'Z 0 0 Z 0 0 Z Z 	D	0.000000	0.110137	0.110137	0.000000	0.110137	0.110137	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	25.488925	
973000	-53.817246	496	1	4	'Z 0 0 Z 0 0 Z Z 	D	0.000000	0.159193	0.159193	0.000000	0.159193	0.159193	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	11.113947	
974000	-53.650994	467	1	4	'Z 0 0 Z 0 0 Z Z 	D	0.000000	0.108524	0.108524	0.000000	0.108524	0.108524	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	20.989196	
975000	-56.289862	952	1	4	'Z 0 0 Z 0 0 Z Z 	D	0.000000	0.268536	0.268536	0.000000	0.268536	0.268536	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	8.634160	
976000	-52.888344	513	1	4	'Z 0 0 Z 0 0 Z Z 	D	0.000000	0.173565	0.173565	0.000000	0.173565	0.173565	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	2.833393	
977000	-53.090359	233	1	4	'Z 0 0 Z 0 0 Z Z 	D	0.000000	0.151642	0.151642	0.000000	0.151642	0.151642	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	3.418642	
978000	-53.467623	310	1	4	'Z 0 0 Z 0 0 Z Z 	D	0.000000	0.274421	0.274421	0.000000	0.274421	0.274421	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	3.257389	
979000	-51.879451	338	1	4	'Z 0 0 Z 0 0 Z Z 	D	0.000000	0.136619	0.136619	0.000000	0.136619	0.136619	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	1.365841	
980000	-50.861757	28	1	1	'0 0 0 0 Z 0 0 0 	D	0.035788	0.035788	0.035788	0.035788	0.000000	0.035788	0.035788	0.035788	0.617715	0.314108	0.002565	0.065612	0.087405	
981000	-49.978241	887	1	2	'0 0 Z Z 0 0 0 0 	D	0.045501	0.045501	0.000000	0.000000	0.045501	0.045501	0.045501	0.045501	0.462602	0.000000	0.430957	0.106441	2.160256	
982000	-51.158564	219	1	1	'0 0 0 0 0 0 Z 0 	D	0.072504	0.072504	0.072504	0.072504	0.072504	0.072504	0.000000	0.072504	0.511032	0.307817	0.153792	0.027358	0.466282	
983000	-50.360296	951	1	2	'0 0 0 Z Z 0 0 0 	D	0.037249	0.037249	0.037249	0.000000	0.000000	0.037249	0.037249	0.037249	0.626884	0.093047	0.021803	0.258266	5.163681	
984000	-48.189695	621	1	1	'0 0 Z 0 0 0 0 0 	D	0.039455	0.039455	0.000000	0.039455	0.039455	0.039455	0.039455	0.039455	0.734623	0.003269	0.216927	0.045181	0.052551	
985000	-49.675435	301	1	2	'0 0 0 0 0 0 Z Z 	D	0.031114	0.031114	0.031114	0.031114	0.031114	0.031114	0.000000	0.000000	0.511017	0.338979	0.150004	0.000000	1.746334	
986000	-49.893411	245	1	4	'0 0 0 Z Z 0 Z Z 	D	0.047082	0.047082	0.047082	0.000000	0.000000	0.047082	0.000000	0.000000	0.895858	0.104142	0.000000	0.000000	1.983273	
987000	-51.428211	549	1	1	'0 0 0 0 0 0 Z 0 	D	0.078531	0.078531	0.078531	0.078531	0.078531	0.078531	0.000000	0.078531	0.481745	0.294267	0.181692	0.042297	4.901148	
988000	-50.212460	323	1	4	'0 0 Z 0 0 Z Z Z 	D	0.027075	0.027075	0.000000	0.027075	0.027075	0.000000	0.000000	0.000000	0.982153	0.000000	0.017847	0.000000	5.262366	
989000	-49.273143	241	1	3	'0 0 0 0 0 Z Z Z 	D	0.056307	0.056307	0.056307	0.056307	0.056307	0.000000	0.000000	0.000000	0.414849	0.554665	0.030487	0.000000	0.312063	
990000	-48.192868	898	1	2	'0 0 0 0 0 0 Z Z 	D	0.048591	0.048591	0.048591	0.048591	0.048591	0.048591	0.000000	0.000000	0.458924	0.350273	0.190802	0.000000	1.173394	
991000	-49.323202	526	1	1	'0 0 0 0 0 Z 0 0 	D	0.052747	0.052747	0.052747	0.052747	0.052747	0.000000	0.052747	0.052747	0.320666	0.477651	0.018738	0.182945	0.440008	
992000	-48.942826	896	1	3	'0 0 0 Z 0 0 Z Z 	D	0.037560	0.037560	0.037560	0.000000	0.037560	0.037560	0.000000	0.000000	0.535676	0.053601	0.410722	0.000000	0.028490	
993000	-50.959361	670	1	3	'0 0 0 0 Z Z 0 Z 	D	0.043777	0.043777	0.043777	0.043777	0.000000	0.000000	0.043777	0.000000	0.340985	0.535047	0.000000	0.123968	0.255473	
994000	-50.089619	182	1	2	'0 0 Z Z 0 0 0 0 	D	0.042304	0.042304	0.000000	0.000000	0.042304	0.042304	0.042304	0.042304	0.632638	0.000000	0.314770	0.052592	0.153479	
995000	-49.521329	748	1	2	'0 0 0 Z 0 0 Z 0 	D	0.076545	0.076545	0.076545	0.000000	0.076545	0.076545	0.000000	0.076545	0.425472	0.081824	0.367374	0.125330	0.412649	
996000	-49.747182	255	1	2	'0 0 0 0 0 Z 0 Z 	D	0.046099	0.046099	0.046099	0.046099	0.046099	0.000000	0.046099	0.000000	0.336021	0.446841	0.028979	0.188159	0.309358	
997000	-49.262723	481	1	2	'0 0 0 0 0 0 Z Z 	D	0.056542	0.056542	0.056542	0.056542	0.056542	0.056542	0.000000	0.000000	0.430285	0.347318	0.222397	0.000000	17.204178	
998000	-48.612573	601	1	2	'0 0 0 0 0 0 Z Z 	D	0.051440	0.051440	0.051440	0.051440	0.051440	0.051440	0.000000	0.000000	0.430298	0.391226	0.178475	0.000000	17.610538	
999000	-49.060617	437	1	2	'0 0 0 0 0 0 Z Z 	D	0.036257	0.036257	0.036257	0.036257	0.036257	0.036257	0.000000	0.000000	0.515472	0.330809	0.153719	0.000000	0.898794	
1000000	-49.170513	748	1	2	'0 0 0 0 0 0 Z Z 	D	0.073483	0.073483	0.073483	0.073483	0.073483	0.073483	0.000000	0.000000	0.448873	0.320175	0.230952	0.000000	1.318795	
1001000	-50.547205	583	1	2	'0 0 0 0 0 0 Z Z 	D	0.070501	0.070501	0.070501	0.070501	0.070501	0.070501	0.000000	0.000000	0.446177	0.346410	0.207413	0.000000	0.867558	
1002000	-49.966384	104	1	1	'0 0 0 Z 0 0 0 0 	D	0.052132	0.052132	0.052132	0.000000	0.052132	0.052132	0.052132	0.052132	0.368399	0.050164	0.327810	0.253627	6.392080	
1003000	-51.651229	387	1	2	'0 0 0 0 0 Z 0 Z 	D	0.073739	0.073739	0.073739	0.073739	0.073739	0.000000	0.073739	0.000000	0.335648	0.430004	0.043667	0.190681	3.505036	
1004000	-49.641887	84	1	2	'0 0 0 0 0 Z 0 Z 	D	0.029903	0.029903	0.029903	0.029903	0.029903	0.000000	0.029903	0.000000	0.280892	0.521681	0.008856	0.188570	20.756007	
1005000	-49.458596	63	1	3	'0 0 0 Z 0 0 Z Z 	D	0.069346	0.069346	0.069346	0.000000	0.069346	0.069346	0.000000	0.000000	0.462678	0.086396	0.450926	0.000000	0.338366	
1006000	-49.641682	646	1	0	'0 0 0 0 0 0 0 0 	I	0.035351	0.035351	0.035351	0.035351	0.035351	0.035351	0.035351	0.035351	0.470888	0.330419	0.116762	0.081931	13.947858	
1007000	-50.670217	368	1	3	'0 0 Z Z 0 0 Z 0 	D	0.054701	0.054701	0.000000	0.000000	0.054701	0.054701	0.000000	0.054701	0.518110	0.000000	0.389410	0.092480	13.941650	
1008000	-51.470444	444	1	2	'0 0 Z 0 0 Z 0 0 	D	0.038141	0.038141	0.000000	0.038141	0.038141	0.000000	0.038141	0.038141	0.910535	0.005953	0.014422	0.069089	9.941677	
1009000	-53.312339	290	1	2	'0 0 0 Z Z 0 0 0 	D	0.090148	0.090148	0.090148	0.000000	0.000000	0.090148	0.090148	0.090148	0.792202	0.089348	0.007883	0.110567	33.281804	
1010000	-53.581328	50	1	1	'0 0 Z 0 0 0 0 0 	D	0.061235	0.061235	0.000000	0.061235	0.061235	0.061235	0.061235	0.061235	0.663990	0.007392	0.265281	0.063337	29.769621	
