Options:
Model:                           Discrete: Dependent
Tree File Name:                  55Nepenthes1000trees_nexus.tre
Data File Name:                  LL1=0_Wax1=0.txt
Log File Name:                   LL1=0_Wax1=0.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            455755352
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   LL1=0_Wax1=0.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           None
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,100.00) 
Tree Information
     Trees:                      1000
     Taxa:                       55
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	RJRates - Mean	
914000	-38.435700	787	1	2	'0 0 0 0 0 0 Z Z 	D	0.034546	0.034546	0.034546	0.034546	0.034546	0.034546	0.000000	0.000000	0.497129	0.365588	0.137282	0.000000	58.646987	
915000	-39.243454	776	1	1	'0 0 Z 0 0 0 0 0 	D	0.023796	0.023796	0.000000	0.023796	0.023796	0.023796	0.023796	0.023796	0.773998	0.000565	0.194287	0.031150	74.537898	
916000	-38.881538	466	1	1	'0 0 0 0 0 0 Z 0 	D	0.023647	0.023647	0.023647	0.023647	0.023647	0.023647	0.000000	0.023647	0.395016	0.486044	0.103906	0.015033	54.780448	
917000	-40.005019	324	1	2	'0 0 0 Z 0 0 Z 0 	D	0.028698	0.028698	0.028698	0.000000	0.028698	0.028698	0.000000	0.028698	0.782998	0.025300	0.179808	0.011894	73.033097	
918000	-39.968017	756	1	1	'0 0 0 0 0 Z 0 0 	D	0.031058	0.031058	0.031058	0.031058	0.031058	0.000000	0.031058	0.031058	0.376737	0.446755	0.016486	0.160022	74.161418	
919000	-39.889948	95	1	3	'0 0 0 Z 0 0 Z Z 	D	0.043472	0.043472	0.043472	0.000000	0.043472	0.043472	0.000000	0.000000	0.563346	0.076317	0.360337	0.000000	67.218382	
920000	-40.985003	32	1	1	'0 0 0 0 Z 0 0 0 	D	0.019056	0.019056	0.019056	0.019056	0.000000	0.019056	0.019056	0.019056	0.430533	0.489213	0.000365	0.079890	79.869951	
921000	-38.394875	690	1	2	'0 0 0 0 0 0 Z Z 	D	0.072392	0.072392	0.072392	0.072392	0.072392	0.072392	0.000000	0.000000	0.429153	0.338134	0.232714	0.000000	86.122545	
922000	-43.730539	10	1	4	'0 0 0 Z Z 0 Z Z 	D	0.060023	0.060023	0.060023	0.000000	0.000000	0.060023	0.000000	0.000000	0.830705	0.169295	0.000000	0.000000	94.562959	
923000	-38.572466	761	1	1	'0 0 0 0 0 0 Z 0 	D	0.018854	0.018854	0.018854	0.018854	0.018854	0.018854	0.000000	0.018854	0.412699	0.456083	0.113829	0.017389	95.044661	
924000	-39.944569	501	1	3	'0 0 0 Z 0 0 Z Z 	D	0.043290	0.043290	0.043290	0.000000	0.043290	0.043290	0.000000	0.000000	0.482933	0.068154	0.448913	0.000000	85.951544	
925000	-39.484362	533	1	1	'0 0 0 0 Z 0 0 0 	D	0.021565	0.021565	0.021565	0.021565	0.000000	0.021565	0.021565	0.021565	0.398399	0.527841	0.000366	0.073393	88.025143	
926000	-37.413293	901	1	2	'0 0 0 0 0 0 Z Z 	D	0.019886	0.019886	0.019886	0.019886	0.019886	0.019886	0.000000	0.000000	0.493821	0.413958	0.092221	0.000000	95.226530	
927000	-41.887424	670	1	3	'0 0 Z 0 Z Z 0 0 	D	0.033136	0.033136	0.000000	0.033136	0.000000	0.000000	0.033136	0.033136	1.000000	0.000000	0.000000	0.000000	98.003379	
928000	-39.182268	553	1	1	'0 0 0 0 0 Z 0 0 	D	0.017774	0.017774	0.017774	0.017774	0.017774	0.000000	0.017774	0.017774	0.242432	0.609274	0.001439	0.146855	81.931381	
929000	-38.178415	983	1	1	'0 0 0 0 0 0 0 Z 	D	0.037861	0.037861	0.037861	0.037861	0.037861	0.037861	0.037861	0.000000	0.480470	0.295320	0.149205	0.075005	86.188993	
930000	-37.383851	174	1	1	'0 0 0 0 0 0 0 Z 	D	0.035101	0.035101	0.035101	0.035101	0.035101	0.035101	0.035101	0.000000	0.401574	0.310857	0.176991	0.110579	92.686337	
931000	-40.367421	7	1	1	'0 0 Z 0 0 0 0 0 	D	0.045143	0.045143	0.000000	0.045143	0.045143	0.045143	0.045143	0.045143	0.749937	0.004147	0.198859	0.047057	93.139575	
932000	-37.931185	661	1	3	'0 0 0 Z 0 0 Z Z 	D	0.043914	0.043914	0.043914	0.000000	0.043914	0.043914	0.000000	0.000000	0.455727	0.060027	0.484246	0.000000	96.805940	
933000	-38.152981	694	1	0	'0 0 0 0 0 0 0 0 	I	0.026294	0.026294	0.026294	0.026294	0.026294	0.026294	0.026294	0.026294	0.449092	0.393174	0.084103	0.073631	87.992682	
934000	-40.051628	619	1	2	'0 0 0 0 0 Z 0 Z 	D	0.048576	0.048576	0.048576	0.048576	0.048576	0.000000	0.048576	0.000000	0.342726	0.451666	0.024790	0.180817	79.459087	
935000	-39.269062	405	1	2	'0 0 0 0 0 0 Z Z 	D	0.074485	0.074485	0.074485	0.074485	0.074485	0.074485	0.000000	0.000000	0.398340	0.351294	0.250365	0.000000	86.771878	
936000	-39.366916	307	1	2	'0 0 0 0 0 0 Z Z 	D	0.021539	0.021539	0.021539	0.021539	0.021539	0.021539	0.000000	0.000000	0.416331	0.407675	0.175993	0.000000	84.228058	
937000	-37.319349	398	1	1	'0 0 0 0 0 0 0 Z 	D	0.028444	0.028444	0.028444	0.028444	0.028444	0.028444	0.028444	0.000000	0.348482	0.339447	0.167502	0.144568	73.947506	
938000	-37.627976	5	1	2	'0 0 0 0 0 0 Z Z 	D	0.026026	0.026026	0.026026	0.026026	0.026026	0.026026	0.000000	0.000000	0.419458	0.446148	0.134394	0.000000	45.426105	
939000	-37.046572	604	1	2	'0 0 0 0 0 0 Z Z 	D	0.037575	0.037575	0.037575	0.037575	0.037575	0.037575	0.000000	0.000000	0.404901	0.430904	0.164195	0.000000	42.058957	
940000	-41.310683	415	1	2	'0 0 0 0 Z Z 0 0 	D	0.025238	0.025238	0.025238	0.025238	0.000000	0.000000	0.025238	0.025238	0.333454	0.541173	0.000000	0.125373	43.858885	
941000	-39.290942	26	1	3	'0 0 Z 0 Z 0 0 Z 	D	0.022589	0.022589	0.000000	0.022589	0.000000	0.022589	0.022589	0.000000	1.000000	0.000000	0.000000	0.000000	29.227021	
942000	-39.265271	131	1	3	'0 0 0 Z 0 0 Z Z 	D	0.023632	0.023632	0.023632	0.000000	0.023632	0.023632	0.000000	0.000000	0.710536	0.020054	0.269409	0.000000	43.891659	
943000	-39.662776	283	1	3	'0 0 0 0 Z Z 0 Z 	D	0.021036	0.021036	0.021036	0.021036	0.000000	0.000000	0.021036	0.000000	0.270385	0.590009	0.000000	0.139605	35.177652	
944000	-40.286841	904	1	2	'0 0 0 0 Z Z 0 0 	D	0.027119	0.027119	0.027119	0.027119	0.000000	0.000000	0.027119	0.027119	0.339394	0.590438	0.000000	0.070168	26.917539	
945000	-37.990394	586	1	1	'0 0 0 0 0 0 Z 0 	D	0.044872	0.044872	0.044872	0.044872	0.044872	0.044872	0.000000	0.044872	0.411097	0.334382	0.195521	0.059000	9.745135	
946000	-37.992083	919	1	1	'0 0 0 0 0 0 Z 0 	D	0.024015	0.024015	0.024015	0.024015	0.024015	0.024015	0.000000	0.024015	0.379583	0.429686	0.154579	0.036152	5.689375	
947000	-38.281207	588	1	2	'0 0 0 0 0 Z 0 Z 	D	0.029104	0.029104	0.029104	0.029104	0.029104	0.000000	0.029104	0.000000	0.259726	0.543629	0.004133	0.192512	2.051067	
948000	-38.660993	983	1	1	'0 0 0 0 Z 0 0 0 	D	0.028850	0.028850	0.028850	0.028850	0.000000	0.028850	0.028850	0.028850	0.570749	0.356780	0.001416	0.071055	0.642773	
949000	-40.099281	693	1	3	'0 0 0 Z 0 0 Z Z 	D	0.018967	0.018967	0.018967	0.000000	0.018967	0.018967	0.000000	0.000000	0.579597	0.017018	0.403385	0.000000	10.105498	
950000	-39.677663	698	1	1	'0 0 0 0 0 0 0 Z 	D	0.031316	0.031316	0.031316	0.031316	0.031316	0.031316	0.031316	0.000000	0.438879	0.300757	0.168159	0.092206	13.826641	
951000	-37.408580	537	1	1	'0 0 0 0 0 0 Z 0 	D	0.027276	0.027276	0.027276	0.027276	0.027276	0.027276	0.000000	0.027276	0.507602	0.360111	0.117016	0.015271	0.865737	
952000	-38.750773	158	2	0	'1 1 0 0 0 1 0 1 	D	0.710939	0.710939	12.026590	12.026590	12.026590	0.710939	12.026590	0.710939	0.250000	0.250000	0.250000	0.250000	9.386319	
953000	-37.449811	193	2	0	'1 1 0 0 0 1 0 0 	D	2.301441	2.301441	29.620666	29.620666	29.620666	2.301441	29.620666	29.620666	0.250000	0.250000	0.250000	0.250000	35.105814	
954000	-38.548047	667	2	1	'1 1 0 0 0 Z 0 1 	D	2.046155	2.046155	35.262589	35.262589	35.262589	0.000000	35.262589	2.046155	0.250000	0.250000	0.250000	0.250000	34.908645	
955000	-38.739298	582	2	1	'1 1 0 0 0 1 0 Z 	D	0.386426	0.386426	5.559352	5.559352	5.559352	0.386426	5.559352	0.000000	0.250000	0.250000	0.250000	0.250000	18.020559	
956000	-40.129960	270	2	1	'0 Z 1 1 1 0 1 1 	D	3.392202	0.000000	24.706193	24.706193	24.706193	3.392202	24.706193	24.706193	0.250000	0.250000	0.250000	0.250000	15.089805	
957000	-37.872228	69	2	1	'0 0 1 1 1 0 Z 1 	D	0.840419	0.840419	6.606670	6.606670	6.606670	0.840419	0.000000	6.606670	0.250000	0.250000	0.250000	0.250000	3.596950	
958000	-39.090759	641	2	2	'0 Z 1 1 1 0 Z 1 	D	3.991567	0.000000	37.474543	37.474543	37.474543	3.991567	0.000000	37.474543	0.250000	0.250000	0.250000	0.250000	15.792870	
959000	-38.037333	367	2	1	'0 0 1 0 1 0 Z 1 	D	0.909873	0.909873	9.711608	0.909873	9.711608	0.909873	0.000000	9.711608	0.250000	0.250000	0.250000	0.250000	14.086166	
960000	-37.863693	339	2	0	'0 0 1 0 1 0 0 0 	D	0.263180	0.263180	3.603162	0.263180	3.603162	0.263180	0.263180	0.263180	0.249588	0.249688	0.249688	0.251036	24.841397	
961000	-38.114800	326	2	0	'0 0 1 0 1 0 0 1 	D	1.342770	1.342770	14.002365	1.342770	14.002365	1.342770	1.342770	14.002365	0.250000	0.250000	0.250000	0.250000	20.337126	
962000	-37.804257	46	2	0	'0 0 1 0 1 0 0 1 	D	2.380137	2.380137	17.512948	2.380137	17.512948	2.380137	2.380137	17.512948	0.250000	0.250000	0.250000	0.250000	22.444955	
963000	-36.806020	447	2	1	'0 0 1 Z 1 0 0 0 	D	0.065544	0.065544	0.770377	0.000000	0.770377	0.065544	0.065544	0.065544	0.141584	0.137765	0.181321	0.539330	2.378268	
964000	-37.612888	147	2	1	'0 0 1 Z 1 0 0 0 	D	0.183488	0.183488	2.359739	0.000000	2.359739	0.183488	0.183488	0.183488	0.237969	0.237676	0.241447	0.282909	10.591446	
965000	-38.684090	144	2	2	'0 0 1 Z 1 0 Z 1 	D	0.420648	0.420648	2.747875	0.000000	2.747875	0.420648	0.000000	2.747875	0.250000	0.250000	0.250000	0.250000	3.652013	
966000	-38.583710	36	2	2	'0 0 1 Z 1 0 Z 1 	D	2.041058	2.041058	14.657811	0.000000	14.657811	2.041058	0.000000	14.657811	0.250000	0.250000	0.250000	0.250000	14.374317	
967000	-40.832526	145	2	1	'0 0 1 Z 1 0 0 1 	D	1.851090	1.851090	7.899746	0.000000	7.899746	1.851090	1.851090	7.899746	0.250000	0.250000	0.250000	0.250000	7.032370	
968000	-37.979843	660	2	0	'0 0 1 1 1 0 0 1 	D	3.464053	3.464053	25.145466	25.145466	25.145466	3.464053	3.464053	25.145466	0.250000	0.250000	0.250000	0.250000	11.020567	
969000	-37.394244	634	2	1	'0 0 1 1 1 0 Z 1 	D	1.892218	1.892218	22.227354	22.227354	22.227354	1.892218	0.000000	22.227354	0.250000	0.250000	0.250000	0.250000	13.354617	
970000	-38.626642	910	2	1	'0 Z 1 1 1 0 0 1 	D	13.768232	0.000000	93.428726	93.428726	93.428726	13.768232	13.768232	93.428726	0.250000	0.250000	0.250000	0.250000	13.282490	
971000	-37.097720	894	2	0	'0 0 1 1 1 0 1 1 	D	5.234415	5.234415	48.988025	48.988025	48.988025	5.234415	48.988025	48.988025	0.250000	0.250000	0.250000	0.250000	27.732793	
972000	-39.556782	495	2	1	'0 Z 1 1 1 0 0 1 	D	2.973427	0.000000	30.697033	30.697033	30.697033	2.973427	2.973427	30.697033	0.250000	0.250000	0.250000	0.250000	36.515835	
973000	-38.678542	751	2	1	'0 0 1 1 1 0 1 Z 	D	0.011811	0.011811	0.111338	0.111338	0.111338	0.011811	0.111338	0.000000	0.063816	0.529310	0.047760	0.359114	20.238390	
974000	-37.891006	436	2	0	'0 0 1 1 1 0 0 1 	D	0.589854	0.589854	4.381135	4.381135	4.381135	0.589854	0.589854	4.381135	0.250000	0.250000	0.250000	0.250000	3.439611	
975000	-40.626379	690	1	3	'0 0 Z Z Z 0 0 0 	D	0.031453	0.031453	0.000000	0.000000	0.000000	0.031453	0.031453	0.031453	1.000000	0.000000	0.000000	0.000000	13.599961	
976000	-38.805039	412	1	2	'0 0 0 0 0 Z 0 Z 	D	0.026822	0.026822	0.026822	0.026822	0.026822	0.000000	0.026822	0.000000	0.342867	0.541742	0.004290	0.111101	15.794367	
977000	-38.689276	99	1	3	'0 0 0 0 0 Z Z Z 	D	0.042795	0.042795	0.042795	0.042795	0.042795	0.000000	0.000000	0.000000	0.389436	0.599758	0.010806	0.000000	42.488755	
978000	-40.588593	581	1	2	'0 0 Z 0 0 Z 0 0 	D	0.044401	0.044401	0.000000	0.044401	0.044401	0.000000	0.044401	0.044401	0.897032	0.005975	0.020683	0.076310	58.040306	
979000	-42.452516	196	1	2	'0 0 Z 0 Z 0 0 0 	D	0.017676	0.017676	0.000000	0.017676	0.000000	0.017676	0.017676	0.017676	1.000000	0.000000	0.000000	0.000000	44.833243	
980000	-38.915739	33	1	3	'0 0 0 Z 0 0 Z Z 	D	0.038346	0.038346	0.038346	0.000000	0.038346	0.038346	0.000000	0.000000	0.651872	0.030048	0.318081	0.000000	50.225515	
981000	-39.121548	146	1	1	'0 0 0 Z 0 0 0 0 	D	0.047687	0.047687	0.047687	0.000000	0.047687	0.047687	0.047687	0.047687	0.401049	0.046718	0.313212	0.239021	43.406121	
982000	-38.804704	651	1	1	'0 0 0 0 0 0 Z 0 	D	0.047496	0.047496	0.047496	0.047496	0.047496	0.047496	0.000000	0.047496	0.451066	0.325791	0.180095	0.043047	54.323573	
983000	-40.247906	615	1	4	'0 0 Z 0 0 Z Z Z 	D	0.032499	0.032499	0.000000	0.032499	0.032499	0.000000	0.000000	0.000000	0.986991	0.000000	0.013009	0.000000	67.322939	
984000	-39.180295	455	1	1	'0 0 0 0 Z 0 0 0 	D	0.021765	0.021765	0.021765	0.021765	0.000000	0.021765	0.021765	0.021765	0.523390	0.397148	0.001107	0.078354	56.459487	
985000	-39.744317	68	1	2	'0 0 Z 0 Z 0 0 0 	D	0.037282	0.037282	0.000000	0.037282	0.000000	0.037282	0.037282	0.037282	1.000000	0.000000	0.000000	0.000000	58.751228	
986000	-37.489201	405	1	1	'0 0 Z 0 0 0 0 0 	D	0.036774	0.036774	0.000000	0.036774	0.036774	0.036774	0.036774	0.036774	0.612727	0.006207	0.295380	0.085686	62.137199	
987000	-38.632234	301	1	3	'0 0 0 0 0 Z Z Z 	D	0.023424	0.023424	0.023424	0.023424	0.023424	0.000000	0.000000	0.000000	0.397982	0.597459	0.004559	0.000000	40.399955	
988000	-40.168677	753	1	1	'0 0 0 0 0 Z 0 0 	D	0.018504	0.018504	0.018504	0.018504	0.018504	0.000000	0.018504	0.018504	0.304644	0.601536	0.000813	0.093006	53.867194	
989000	-38.302616	988	1	1	'0 0 0 0 0 0 0 Z 	D	0.024356	0.024356	0.024356	0.024356	0.024356	0.024356	0.024356	0.000000	0.354461	0.374831	0.138409	0.132298	46.987289	
990000	-41.148065	319	1	3	'0 0 Z 0 Z 0 Z 0 	D	0.026937	0.026937	0.000000	0.026937	0.000000	0.026937	0.000000	0.026937	1.000000	0.000000	0.000000	0.000000	44.079395	
991000	-36.994527	104	1	1	'0 0 0 0 0 0 Z 0 	D	0.041384	0.041384	0.041384	0.041384	0.041384	0.041384	0.000000	0.041384	0.413284	0.345395	0.188898	0.052423	38.184252	
992000	-41.750011	185	1	2	'0 0 Z Z 0 0 0 0 	D	0.017742	0.017742	0.000000	0.000000	0.017742	0.017742	0.017742	0.017742	0.709753	0.000000	0.235178	0.055069	47.665265	
993000	-39.576199	47	1	1	'0 0 0 Z 0 0 0 0 	D	0.033702	0.033702	0.033702	0.000000	0.033702	0.033702	0.033702	0.033702	0.537136	0.031310	0.228367	0.203187	41.311729	
994000	-39.972495	83	1	3	'0 0 Z 0 Z 0 0 Z 	D	0.034717	0.034717	0.000000	0.034717	0.000000	0.034717	0.034717	0.000000	1.000000	0.000000	0.000000	0.000000	59.765683	
995000	-42.140939	44	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.093691	0.000000	0.000000	0.093691	0.093691	0.093691	0.093691	0.447955	0.000000	0.408119	0.143926	66.788890	
996000	-37.924477	704	1	1	'0 0 0 0 0 0 0 Z 	D	0.032450	0.032450	0.032450	0.032450	0.032450	0.032450	0.032450	0.000000	0.433210	0.340688	0.136261	0.089841	70.671004	
997000	-37.119244	354	1	2	'0 0 0 0 0 0 Z Z 	D	0.029184	0.029184	0.029184	0.029184	0.029184	0.029184	0.000000	0.000000	0.428842	0.398260	0.172898	0.000000	79.374984	
998000	-39.232341	867	1	0	'0 0 0 0 0 0 0 0 	I	0.046115	0.046115	0.046115	0.046115	0.046115	0.046115	0.046115	0.046115	0.471814	0.322627	0.122081	0.083479	80.122119	
999000	-38.152433	419	1	3	'0 0 0 0 0 Z Z Z 	D	0.032065	0.032065	0.032065	0.032065	0.032065	0.000000	0.000000	0.000000	0.355852	0.639674	0.004474	0.000000	68.255751	
1000000	-37.050855	104	1	2	'0 0 0 0 0 0 Z Z 	D	0.049842	0.049842	0.049842	0.049842	0.049842	0.049842	0.000000	0.000000	0.423799	0.360792	0.215410	0.000000	79.054346	
1001000	-40.192832	693	1	1	'0 0 0 0 0 Z 0 0 	D	0.047283	0.047283	0.047283	0.047283	0.047283	0.000000	0.047283	0.047283	0.362538	0.443188	0.025380	0.168893	88.171357	
1002000	-37.743767	419	1	1	'0 0 0 0 0 0 0 Z 	D	0.036851	0.036851	0.036851	0.036851	0.036851	0.036851	0.036851	0.000000	0.435019	0.348960	0.128028	0.087993	95.153806	
1003000	-38.382979	951	1	3	'0 0 0 0 0 Z Z Z 	D	0.022005	0.022005	0.022005	0.022005	0.022005	0.000000	0.000000	0.000000	0.311850	0.682425	0.005725	0.000000	89.094196	
1004000	-37.918682	260	1	2	'0 0 0 0 0 0 Z Z 	D	0.035427	0.035427	0.035427	0.035427	0.035427	0.035427	0.000000	0.000000	0.448250	0.391415	0.160334	0.000000	86.931652	
1005000	-37.963239	83	1	2	'0 0 0 0 0 0 Z Z 	D	0.033171	0.033171	0.033171	0.033171	0.033171	0.033171	0.000000	0.000000	0.462964	0.403520	0.133516	0.000000	78.498580	
1006000	-39.675090	247	1	3	'0 0 Z 0 Z 0 Z 0 	D	0.031307	0.031307	0.000000	0.031307	0.000000	0.031307	0.000000	0.031307	1.000000	0.000000	0.000000	0.000000	60.983036	
1007000	-38.367750	472	1	1	'0 0 0 0 Z 0 0 0 	D	0.020841	0.020841	0.020841	0.020841	0.000000	0.020841	0.020841	0.020841	0.512824	0.418195	0.000757	0.068224	58.419630	
1008000	-39.242244	246	1	3	'0 0 Z Z 0 0 Z 0 	D	0.040416	0.040416	0.000000	0.000000	0.040416	0.040416	0.000000	0.040416	0.682812	0.000000	0.282821	0.034367	42.106954	
1009000	-40.998275	816	1	4	'0 0 0 Z Z 0 Z Z 	D	0.052505	0.052505	0.052505	0.000000	0.000000	0.052505	0.000000	0.000000	0.929720	0.070280	0.000000	0.000000	36.491868	
1010000	-41.754512	493	1	2	'0 0 0 Z 0 0 Z 0 	D	0.022135	0.022135	0.022135	0.000000	0.022135	0.022135	0.000000	0.022135	0.434766	0.016532	0.424942	0.123760	19.046761	
